method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,physical_sensing_satisfied_1pct,physical_sensing_satisfied_2pct,relative_unknown_fim_gap,false_sensing_feasibility,material_false_sensing_feasibility_1pct,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,realization,channel_kind,water_level_w,sensing_model,min_sensing_surrogate,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays
water_filling,Water-filling,ok,ok,0.000195186999917496,False,,none,232.28225470955934,3484233.82064339,0.9999999999996693,3.357142857141912,1037856.8827451317,63693019816.89072,1.6803134879055004e+18,1.6803134879055004e+18,1.5589139718732303e+18,5.951270445650551e-19,0.11563666301277248,-14.15288594295847,-10.847251590835532,0.0185787657179066,2.783136081351612e-05,60,-67835.84529036746,59091317910.653114,59091317910.63357,3.4842338206433903,1.0378568827451318,63693019816.89072,1.680313487905501e+18,1.5589139718732303e+18,1.6803134879055004e+18,7.224813518791293,67835.84529036746,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.33448696889617885,False,False,True,-13.256466474732292,-14.658892017643016,-14.15288594295847,-14.15288594295847,0.8964194682261777,True,0.25,4,32,-1.6927083333333335e-06,1.0416666666666667e-06,407,natural_tdl,0.019045820823405876,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.008169300002919044,False,,conventional_s2,227.72593327448843,3415888.9991173265,0.9999999976334347,3.3571428503812424,1017498.8528502482,88790624693.65567,2.3424244085336904e+18,2.3424244085336904e+18,2.0867614791940198e+18,4.269081197911439e-19,0.09793950728729038,-9.558342719255641,-4.255082780846541,0.04520501942607122,5.590974281766027e-05,64,-98442.95558505769,79099609399.46283,79099609212.26845,3.4158889991173265,1.0174988528502482,88790624693.65567,2.3424244085336904e+18,2.0867614791940198e+18,2.3424244085336904e+18,10.914458046469482,98442.95558505769,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,False,False,-0.10914458253246125,True,True,True,-13.256466474732292,-9.723238003288529,-9.558342719255641,-9.558342719255641,-3.698123755476651,False,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,407,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.47769901499850675,False,,conventional_s2,226.34350496439257,3395152.5744658886,0.9999999997809903,3.3571428565171155,1011322.0436464257,88790624878.0487,2.342424413398244e+18,2.342424413398244e+18,2.1065455440442568e+18,4.2690811890457636e-19,0.09793950718559405,-12.703132354620001,-3.901665137955917,0.060595256474911104,6.428072174917819e-05,64,-94557.34773907138,79849532886.04704,79849532868.55922,3.3951525744658886,1.0113220436464256,88790624878.0487,2.342424413398244e+18,2.1065455440442568e+18,2.342424413398244e+18,10.069860440524895,94557.34773907138,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,False,False,-0.10069860462502452,True,True,True,-13.256466474732292,-13.256466470270611,-12.703132354620001,-12.703132354620001,-0.5533341201122912,False,0.25,4,32,-1.4322916666666667e-06,1.0416666666666667e-06,407,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.009279966001486173,False,,exact_efim,226.41439796924374,3396215.969538656,0.9999999974812048,3.3571428499462996,1011638.8016056515,90142781228.3181,2.3780962430531507e+18,2.3780962430531507e+18,2.3424243928536223e+18,4.2050442782590525e-19,0.09720217746921808,-9.604044626238228,-5.124154281955629,0.03309136293705105,2.1555190928973447e-05,64,-36771.68927895609,88790624322.94121,88790624099.2958,3.3962159695386562,1.0116388016056514,90142781228.3181,2.3780962430531507e+18,2.3424243928536223e+18,2.3780962430531507e+18,1.5000170957644114,36771.68927895609,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-9.015050520329904e-09,False,False,True,-13.256466474732292,-10.132913848887032,-9.604044626238228,-9.604044626238228,-3.6524218484940647,False,0.25,4,32,-1.4322916666666667e-06,1.0416666666666667e-06,407,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5225917269999627,False,,exact_efim,225.0468142405128,3375702.2136076917,0.9999999997049998,3.3571428562999994,1005528.319199424,89452448767.46661,2.3598842796630886e+18,2.3598842796630886e+18,2.3424244112426424e+18,4.2374959171420304e-19,0.0975765263832383,-13.032375607540438,-4.44025645421935,0.047371400926796196,3.459977729618385e-05,64,-25725.939658682488,88790624822.53293,88790624796.33968,3.3757022136076915,1.005528319199424,89452448767.46661,2.359884279663088e+18,2.3424244112426424e+18,2.3598842796630886e+18,0.7398612114547788,25725.939658682488,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.164628517244496e-09,False,False,True,-13.256466474732292,-13.256466465143804,-13.032375607540438,-13.032375607540438,-0.22409086719185467,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,407,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5252529889985453,False,,exact_efim,225.0468142405128,3375702.2136076917,0.9999999997049998,3.3571428562999994,1005528.319199424,89452448767.46661,2.3598842796630886e+18,2.3598842796630886e+18,2.3424244112426424e+18,4.2374959171420304e-19,0.0975765263832383,-13.032375607540438,-4.44025645421935,0.047371400926796196,3.459977729618385e-05,64,-25725.939658682488,88790624822.53293,88790624796.33968,3.3757022136076915,1.005528319199424,89452448767.46661,2.359884279663088e+18,2.3424244112426424e+18,2.3598842796630886e+18,0.7398612114547788,25725.939658682488,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.164628517244496e-09,False,False,True,-13.256466474732292,-13.256466465143804,-13.032375607540438,-13.032375607540438,-0.22409086719185467,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,407,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-4.443673186657195,-0.22409086719185467,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5252529889985453,0.0,249.0,-13.032375607540438,-13.256466465143804,,0.0
uniform,Uniform,ok,ok,1.4551998901879415e-05,False,,none,324.57060812591646,4868559.1218887465,1.0,3.357142857142857,1450209.1001370733,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,4.8685591218887465,1.4502091001370734,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,408,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.0002211540013377089,False,,none,328.6684171144475,4930026.256716712,0.9999999999991254,3.3571428571403583,1468518.4594486244,84173365741.77425,2.220614475258376e+18,2.220614475258376e+18,2.216817049381835e+18,4.503258044751989e-19,0.10058984154611596,-10.096923273613381,-5.904317487446228,0.017487759026564884,1.9380786508623197e-05,60,-11997.628664234817,84029422648.283,84029422648.2095,4.930026256716713,1.4685184594486245,84173365741.77425,2.2206144752583754e+18,2.216817049381835e+18,2.220614475258376e+18,0.1710078862788231,11997.628664234817,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.05362280372408765,False,False,True,-13.256466474732292,-10.34928826201953,-10.064558051015041,-10.064558051015041,-3.1919084237172513,False,0.25,4,32,-1.46484375e-06,1.0416666666666667e-06,408,natural_tdl,0.01760645275369732,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.01009806500223931,False,,conventional_s2,328.49715039068946,4927457.255860342,0.9999999992845681,3.357142855098766,1467753.226043572,88790624999.35555,2.3424244165984927e+18,2.3424244165984927e+18,2.3389112852925573e+18,4.269081183213293e-19,0.09793950711869097,-9.26468300775518,-5.126057055819361,0.019964364951103195,2.2055144912883276e-05,64,-11539.791300426039,88657458279.62181,88657458216.19344,4.927457255860341,1.467753226043572,88790624999.35555,2.3424244165984927e+18,2.3389112852925573e+18,2.3424244165984927e+18,0.14997842752326188,11539.791300426039,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.0014997831550876846,True,False,True,-13.256466474732292,-9.732684346004161,-9.26468300775518,-9.26468300775518,-3.991783466977113,False,0.25,4,32,-1.4322916666666667e-06,1.0416666666666667e-06,408,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.5162708349998866,False,,conventional_s2,325.5034214036255,4882551.321054382,0.9999999996541195,3.3571428561546273,1454376.9896783612,88790624871.84679,2.3424244132346286e+18,2.3424244132346286e+18,2.33829572857235e+18,4.2690811893439534e-19,0.09793950718901452,-13.022203145321914,-4.076186996155974,0.04142209620530673,4.106424515805766e-05,64,-12509.980143733716,88634125299.36111,88634125268.7043,4.8825513210543825,1.4543769896783612,88790624871.84679,2.3424244132346286e+18,2.33829572857235e+18,2.3424244132346286e+18,0.17625690028466703,12509.980143733716,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.0017625693165262582,True,False,True,-13.256466474732292,-13.256466470444852,-13.022203145321914,-13.022203145321914,-0.23426332941037842,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,408,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.010062167002615752,False,,exact_efim,328.48874761087467,4927331.21416312,0.999999999239958,3.3571428549713085,1467715.6817639298,88887055094.77661,2.3449683812345216e+18,2.3449683812345216e+18,2.342424416033024e+18,4.264449823726597e-19,0.09788636732887768,-9.247177732767089,-5.101461033487218,0.020181674837224807,2.209762538753357e-05,64,-9819.883753318665,88790625045.4058,88790624977.9212,4.92733121416312,1.4677156817639299,88887055094.77661,2.3449683812345216e+18,2.342424416033024e+18,2.3449683812345216e+18,0.10848611955093038,9819.883753318665,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,8.804242662857591e-10,False,False,True,-13.256466474732292,-9.713056202978416,-9.247177732767089,-9.247177732767089,-4.009288741965204,False,0.25,4,32,-1.4322916666666667e-06,1.0416666666666667e-06,408,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5017192819977936,False,,exact_efim,325.4663986748634,4881995.980122951,0.9999999997695511,3.357142856484432,1454211.5688324717,88812828230.32278,2.3430101697717064e+18,2.3430101697717064e+18,2.3424244119988106e+18,4.2680139117681936e-19,0.0979272639018681,-13.011319045149182,-4.0786578078158655,0.03886911749024043,4.0567915512370795e-05,64,-4712.048951922211,88790624845.4643,88790624825.0026,4.881995980122951,1.4542115688324717,88812828230.32278,2.343010169771707e+18,2.3424244119988106e+18,2.3430101697717064e+18,0.025000223236453897,4712.048951922211,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-8.418141769011924e-10,False,False,True,-13.256466474732292,-13.256466469307043,-13.011319045149182,-13.011319045149182,-0.24514742958310975,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,408,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5034445650017005,False,,exact_efim,325.4663986748634,4881995.980122951,0.9999999997695511,3.357142856484432,1454211.5688324717,88812828230.32278,2.3430101697717064e+18,2.3430101697717064e+18,2.3424244119988106e+18,4.2680139117681936e-19,0.0979272639018681,-13.011319045149182,-4.0786578078158655,0.03886911749024043,4.0567915512370795e-05,64,-4712.048951922211,88790624845.4643,88790624825.0026,4.881995980122951,1.4542115688324717,88812828230.32278,2.343010169771707e+18,2.3424244119988106e+18,2.3430101697717064e+18,0.025000223236453897,4712.048951922211,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-8.418141769011924e-10,False,False,True,-13.256466474732292,-13.256466469307043,-13.011319045149182,-13.011319045149182,-0.24514742958310975,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,408,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-4.081144854555712,-0.24514742958310975,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5034445650017005,0.0,249.0,-13.011319045149182,-13.256466469307043,,0.0
uniform,Uniform,ok,ok,1.4574001397704706e-05,False,,none,273.5183005300119,4102774.507950179,1.0,3.357142857142857,1222103.04492133,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,4.102774507950179,1.22210304492133,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,409,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00020349700207589194,False,,none,273.5263727504296,4102895.5912564434,1.0000000000005806,3.3571428571445163,1222139.1122885493,76982956626.02605,2.0309211390735793e+18,2.0309211390735793e+18,2.0305603838521436e+18,4.923874102054784e-19,0.10518266668835977,-13.157491787230848,-9.61211121828675,0.016063559707211184,4.742004364915142e-08,64,-3697.9162931675837,76969282041.07007,76969282041.11476,4.102895591256443,1.2221391122885492,76982956626.02605,2.0309211390735788e+18,2.0305603838521436e+18,2.0309211390735793e+18,0.017763132920080263,3697.9162931675837,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13313728641937492,False,False,True,-13.256466474732292,-13.360046352126382,-13.157491787230848,-13.157491787230848,-0.09897468750144434,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,409,natural_tdl,0.016509581883365387,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.00806833699971321,False,,conventional_s2,272.3776978465513,4085665.4676982695,0.999999998085797,3.357142851673706,1217006.7370416955,88790624801.66766,2.3424244113832023e+18,2.3424244113832023e+18,2.342063546387367e+18,4.2690811927181875e-19,0.09793950722771966,-10.480068451015805,-6.237193321825281,0.0228936547607774,7.631428867997925e-06,64,-3698.4788743812715,88776946225.64671,88776946055.70961,4.085665467698269,1.2170067370416955,88790624801.66766,2.3424244113832023e+18,2.342063546387367e+18,2.3424244113832023e+18,0.015405619668311991,3698.4788743812715,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.0001540573011353127,True,False,True,-13.256466474732292,-10.954703524467384,-10.475562610730362,-10.475562610730362,-2.78090386400193,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,409,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.46380581199991866,False,,conventional_s2,271.1349506966121,4067024.260449182,0.9999999994472016,3.3571428555634335,1211454.0355973644,88790624855.4054,2.3424244128008806e+18,2.3424244128008806e+18,2.342054099985372e+18,4.269081190134461e-19,0.09793950719808227,-13.02359616752647,-5.415118838839805,0.03375892234518358,1.9195802844704924e-05,64,-3746.5810700913253,88776588034.77394,88776587985.6984,4.067024260449182,1.2114540355973644,88790624855.4054,2.3424244128008806e+18,2.342054099985372e+18,2.3424244128008806e+18,0.01580895475152985,3746.5810700913253,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.00015809004684032318,True,False,True,-13.256466474732292,-13.256466461664871,-13.02359616752647,-13.02359616752647,-0.2328703072058218,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,409,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.009433865998289548,False,,exact_efim,272.37594001468307,4085639.100220246,0.9999999976091776,3.357142850311936,1216998.8833929482,88796947160.35622,2.3425912043003904e+18,2.3425912043003904e+18,2.342424321287127e+18,4.268777233365596e-19,0.09793602051034586,-10.479196941557365,-6.2361210488479095,0.022728395678894016,7.615863538608583e-06,64,-2515.1091099481114,88790621598.819,88790621386.53639,4.085639100220246,1.2169988833929481,88796947160.35622,2.34259120430039e+18,2.342424321287127e+18,2.3425912043003904e+18,0.0071238640765407995,2515.1091099481114,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-3.9567368368949835e-08,False,False,True,-13.256466474732292,-10.953484660497182,-10.474585741966212,-10.474585741966212,-2.78188073276608,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,409,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5170867340020777,False,,exact_efim,271.131989570561,4066979.8435584153,0.9999999993950761,3.3571428554145033,1211440.8050878935,88793194527.9881,2.3424922044601964e+18,2.3424922044601964e+18,2.3424244092400937e+18,4.2689576430434264e-19,0.09793809000452018,-13.023730969659525,-5.414493360487089,0.033294487870345744,1.9173542533965972e-05,64,-1603.061931880522,88790624774.14377,88790624720.4322,4.066979843558415,1.2114408050878935,88793194527.9881,2.3424922044601964e+18,2.3424244092400937e+18,2.3424922044601964e+18,0.002894149230190447,1603.061931880522,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-2.0195328309360673e-09,False,False,True,-13.256466474732292,-13.256466460489095,-13.023730969659525,-13.023730969659525,-0.23273550507276752,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,409,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
