method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,physical_sensing_satisfied_1pct,physical_sensing_satisfied_2pct,relative_unknown_fim_gap,false_sensing_feasibility,material_false_sensing_feasibility_1pct,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,realization,channel_kind,water_level_w,sensing_model,min_sensing_surrogate,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays,dinkelbach_iterations,dinkelbach_converged,dinkelbach_q_final_bit_per_j,dinkelbach_final_residual_bps,total_solve_time_s,asymmetry
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5091526539981714,False,,exact_efim,340.31232216243075,5104684.832436461,0.9999999996920301,3.3571428562629433,1520544.4185711006,88790724864.0936,2.342427051173943e+18,2.342427051173943e+18,2.342424412831503e+18,4.269076381690669e-19,0.09793945204139551,-13.023478187410438,-5.415906654281084,0.03331448412725351,1.915050069487482e-05,64,316.23966782386736,88790624883.91095,88790624856.56612,5.104684832436461,1.5205444185711006,88790724864.0936,2.3424270511739423e+18,2.342424412831503e+18,2.342427051173943e+18,0.00011263285397142911,316.23966782386736,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-4.863311060137589e-10,False,False,True,-13.256466474732292,-13.256466470980595,-13.023478187410438,-13.023478187410438,-0.23298828732185406,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,8,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.4775026799979969,False,,exact_efim,340.31232216243075,5104684.832436461,0.9999999996920301,3.3571428562629433,1520544.4185711006,88790724864.0936,2.342427051173943e+18,2.342427051173943e+18,2.342424412831503e+18,4.269076381690669e-19,0.09793945204139551,-13.023478187410438,-5.415906654281084,0.03331448412725351,1.915050069487482e-05,64,316.23966782386736,88790624883.91095,88790624856.56612,5.104684832436461,1.5205444185711006,88790724864.0936,2.3424270511739423e+18,2.342424412831503e+18,2.342427051173943e+18,0.00011263285397142911,316.23966782386736,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-4.863311060137589e-10,False,False,True,-13.256466474732292,-13.256466470980595,-13.023478187410438,-13.023478187410438,-0.23298828732185406,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,8,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.418754174109985,-0.23298828732185406,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.4775026799979969,0.0,249.0,-13.023478187410438,-13.256466470980595,,0.0,,,,,,
exact_efim_cutting_plane_psl_ee,Exact EFIM+cutting-plane PSL+EE,ok,optimal,0.852713127998868,False,,exact_efim,326.1472273636041,4892208.410454061,0.9205276718400999,3.1300790624002857,1562966.4021018355,88790656084.41794,2.3424252366671555e+18,2.3424252366671555e+18,2.342424410022437e+18,4.269079688634237e-19,0.09793948997468005,-13.03197449656251,-0.8107486771245903,0.06249999976893348,9.75351237544794e-05,64,184.49805275293164,96456225560.93092,88790624750.08728,4.892208410454061,1.5629664021018355,88790656084.41794,2.342425236667156e+18,2.342424410022437e+18,2.3424252366671555e+18,3.529012177857872e-05,184.49805275293164,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.6855441808289623e-09,False,False,True,-13.256466474732292,-13.25646645687064,-13.03197449656251,-13.03197449656251,-0.22449197816978206,True,0.25,4,32,-3.3203125000000002e-06,1.0416666666666667e-06,8,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-0.8143915902527208,-0.22449197816978206,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.852713127998868,0.0,249.0,-13.03197449656251,-13.25646645687064,,0.0,4.0,True,1562966.4014711503,0.0019740937277674675,0.7773351190007816,
uniform,Uniform,ok,ok,1.3461001799441874e-05,False,,none,293.465077622193,4401976.164332896,1.0,3.357142857142857,1311226.9425672456,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,4.401976164332895,1.3112269425672456,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,9,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.0001788830013538245,False,,none,293.8006724883928,4407010.087325892,1.000000000000136,3.357142857143246,1312726.4089905394,74121902064.4195,1.9554424039889196e+18,1.9554424039889196e+18,1.9406534931062228e+18,5.113932263921932e-19,0.10719343620190946,-14.302853788939103,-10.494720019920425,0.016831170113521313,2.204539820593959e-06,64,-23676.573951091534,73561321910.34792,73561321910.35791,4.407010087325893,1.3127264089905393,74121902064.4195,1.9554424039889196e+18,1.9406534931062228e+18,1.9554424039889196e+18,0.7562948851128884,23676.573951091534,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.17151926801489525,False,False,True,-13.256466474732292,-14.421948667916112,-14.302853788939103,-14.302853788939103,1.046387314206811,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,9,natural_tdl,0.017012817552716643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.008153320999554126,False,,conventional_s2,292.1503488058752,4382255.232088128,0.999999999165412,3.35714285475832,1305352.6232512991,88790624864.50696,2.3424244130409933e+18,2.3424244130409933e+18,2.3276344710860073e+18,4.2690811896968546e-19,0.09793950719306257,-10.82100791274858,-6.189048991798302,0.02563140107673928,9.837622770010133e-06,64,-23677.399303488917,88230005700.83368,88230005627.19798,4.382255232088128,1.305352623251299,88790624864.50696,2.3424244130409933e+18,2.3276344710860073e+18,2.3424244130409933e+18,0.6313946299673899,23677.399303488917,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.006313946694065846,True,False,True,-13.256466474732292,-11.225342669590956,-10.797876297329887,-10.797876297329887,-2.458590177402405,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,9,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.48867183600305,False,,conventional_s2,291.28104453165787,4369215.667974868,0.9999999996266651,3.357142856076186,1301468.4972570955,88790624870.23758,2.342424413192175e+18,2.342424413192175e+18,2.327079684388625e+18,4.269081189421325e-19,0.09793950718990203,-13.034845098133427,-5.386983049465051,0.03597938131390031,2.1046969798611793e-05,64,-24117.393648036843,88208976227.01186,88208976194.08037,4.369215667974868,1.3014684972570956,88790624870.23758,2.342424413192175e+18,2.327079684388625e+18,2.342424413192175e+18,0.6550789309200779,24117.393648036843,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.006550789639380768,True,False,True,-13.256466474732292,-13.256466459483322,-13.034845098133427,-13.034845098133427,-0.22162137659886483,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,9,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.009758083997439826,False,,exact_efim,292.0744352876065,4381116.529314097,0.9999999988389383,3.3571428538255383,1305013.4355533062,89004533073.51791,2.348067619310819e+18,2.348067619310819e+18,2.3424244075344696e+18,4.258821133496615e-19,0.09782174539748162,-10.781853483743959,-6.1500477185529885,0.024379991991755938,9.078043481367172e-06,64,-14625.608294580428,88790624758.87117,88790624655.77977,4.381116529314097,1.3050134355533063,89004533073.51791,2.348067619310819e+18,2.3424244075344696e+18,2.348067619310819e+18,0.2403342957391288,14625.608294580428,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-2.7476775914787388e-09,False,False,True,-13.256466474732292,-11.17898543863342,-10.755837177822167,-10.755837177822167,-2.500629296910125,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,9,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5018335029999434,False,,exact_efim,291.1693597323352,4367540.395985028,0.9999999994285735,3.3571428555102103,1300969.4802878026,88893289179.65222,2.345132845361538e+18,2.345132845361538e+18,2.3424244091899136e+18,4.264150757932158e-19,0.0978829348840498,-13.037408587117342,-5.3501877590396365,0.03407368789328497,2.0238261980559627e-05,64,-10132.347269058795,88790624769.26741,88790624718.53009,4.367540395985028,1.3009694802878027,88893289179.65222,2.345132845361538e+18,2.3424244091899136e+18,2.345132845361538e+18,0.11549180154043262,10132.347269058795,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-2.040955121320643e-09,False,False,True,-13.256466474732292,-13.25646646523991,-13.037408587117342,-13.037408587117342,-0.21905788761494982,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,9,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5059469609986991,False,,exact_efim,291.1693597323352,4367540.395985028,0.9999999994285735,3.3571428555102103,1300969.4802878026,88893289179.65222,2.345132845361538e+18,2.345132845361538e+18,2.3424244091899136e+18,4.264150757932158e-19,0.0978829348840498,-13.037408587117342,-5.3501877590396365,0.03407368789328497,2.0238261980559627e-05,64,-10132.347269058795,88790624769.26741,88790624718.53009,4.367540395985028,1.3009694802878027,88893289179.65222,2.345132845361538e+18,2.3424244091899136e+18,2.345132845361538e+18,0.11549180154043262,10132.347269058795,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-2.040955121320643e-09,False,False,True,-13.256466474732292,-13.25646646523991,-13.037408587117342,-13.037408587117342,-0.21905788761494982,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,9,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.353470505825214,-0.21905788761494982,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5059469609986991,0.0,249.0,-13.037408587117342,-13.25646646523991,,0.0,,,,,,
exact_efim_cutting_plane_psl_ee,Exact EFIM+cutting-plane PSL+EE,ok,optimal,0.8069885149998299,False,,exact_efim,278.4659883944982,4176989.825917473,0.9213949549988876,3.1325570142825363,1333412.2274145258,88816719569.64868,2.343112828900983e+18,2.343112828900983e+18,2.3424244103316987e+18,4.2678269166792174e-19,0.09792511862793211,-13.035474722989653,-0.836688173755219,0.06249999989475459,9.7110458469972e-05,64,-5321.7459282129485,96365434041.16766,88790624761.80995,4.176989825917473,1.333412227414526,88816719569.64868,2.3431128289009823e+18,2.3424244103316987e+18,2.343112828900983e+18,0.029380512999324617,5321.7459282129485,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.5535177973283894e-09,False,False,True,-13.256466474732292,-13.256466457210612,-13.035474722989653,-13.035474722989653,-0.2209917517426394,True,0.25,4,32,-3.3203125000000002e-06,1.0416666666666667e-06,9,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-0.8403818144286725,-0.2209917517426394,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.8069885149998299,0.0,249.0,-13.035474722989653,-13.256466457210612,,0.0,4.0,True,1333412.2270856756,0.0010301419533789158,0.7585192400001688,
uniform,Uniform,ok,ok,1.3999997463542968e-05,False,,none,367.51781532715614,5512767.229907342,1.0,3.357142857142857,1642100.8769936764,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,5.512767229907342,1.6421008769936765,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,10,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00019497899847920053,False,,none,367.5218126081178,5512827.189121767,1.0000000000000442,3.3571428571429838,1642118.7371851453,76993786931.07751,2.031206858100694e+18,2.031206858100694e+18,2.0310586790314125e+18,4.923181486966142e-19,0.10517526868603719,-13.166944426589195,-9.611936583689486,0.015859490899892137,2.200061491807954e-08,64,-2369.9773456380726,76988170138.45528,76988170138.45868,5.512827189121767,1.6421187371851453,76993786931.07751,2.031206858100694e+18,2.0310586790314125e+18,2.031206858100694e+18,0.007295124506427313,2369.9773456380726,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13292456016178603,False,False,True,-13.256466474732292,-13.37081728940159,-13.166944426589195,-13.166944426589195,-0.08952204814309717,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,10,natural_tdl,0.01596587661297739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.00819000000046799,False,,conventional_s2,366.2981340913734,5494472.011370601,0.9999999991394435,3.3571428546841244,1636651.2386282051,88790624892.07016,2.34242441376815e+18,2.34242441376815e+18,2.3422764462893604e+18,4.2690811883716077e-19,0.09793950717786094,-10.49780391893957,-6.237077558837047,0.022725334715808433,7.626362504214426e-06,64,-2368.2846520763737,88785016196.28625,88785016119.88173,5.494472011370601,1.636651238628205,88790624892.07016,2.34242441376815e+18,2.3422764462893604e+18,2.34242441376815e+18,0.006316851801915928,2368.2846520763737,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-6.316860448252271e-05,True,False,True,-13.256466474732292,-10.970326816664704,-10.492589781868979,-10.492589781868979,-2.763876692863313,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,10,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.46056894100183854,False,,conventional_s2,364.9941394042385,5474912.091063578,0.9999999996304831,3.357142856087095,1630824.8787020163,88790624874.4216,2.3424244133025556e+18,2.3424244133025556e+18,2.3422667138311926e+18,4.2690811892201556e-19,0.09793950718759446,-13.023634402415158,-5.414625512352693,0.03357530526661451,1.9184260078802405e-05,64,-2444.926918747073,88784647239.59322,88784647206.7858,5.474912091063578,1.6308248787020163,88790624874.4216,2.3424244133025556e+18,2.3422667138311926e+18,2.3424244133025556e+18,0.006732318467460533,2444.926918747073,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-6.732346989024372e-05,True,False,True,-13.256466474732292,-13.2564664704786,-13.023634402415158,-13.023634402415158,-0.23283207231713376,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,10,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.009065547998034162,False,,exact_efim,366.297366263747,5494460.4939562045,0.9999999996874405,3.35714285624983,1636647.80714572,88793213228.41031,2.342492697804236e+18,2.342492697804236e+18,2.342424412264038e+18,4.26895674397347e-19,0.09793807969132358,-10.497357712601524,-6.236476297407931,0.02261581889210372,7.621028843363529e-06,64,-1608.8484561869568,88790624862.80849,88790624835.05614,5.494460493956204,1.6366478071457202,88793213228.41031,2.342492697804236e+18,2.342424412264038e+18,2.342492697804236e+18,0.0029150801734364544,1608.8484561869568,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-7.285865045724161e-10,False,False,True,-13.256466474732292,-10.969823575998593,-10.492120657193363,-10.492120657193363,-2.7643458175389295,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,10,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5045387750033115,False,,exact_efim,364.99281041521533,5474892.15622823,0.9999999995854836,3.3571428559585246,1630818.9407284101,88791729451.04317,2.342453553622813e+18,2.342453553622813e+18,2.3424244110880113e+18,4.2690280814892182e-19,0.09793889799782485,-13.023625524534053,-5.414161137505368,0.03334760700247047,1.9176847070108156e-05,64,-1051.0283370590773,88790624827.2835,88790624790.47832,5.47489215622823,1.6308189407284102,88791729451.04317,2.342453553622813e+18,2.3424244110880113e+18,2.342453553622813e+18,0.001244102994351733,1051.0283370590773,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.230641818283261e-09,False,False,True,-13.256466474732292,-13.256466470769293,-13.023625524534053,-13.023625524534053,-0.23284095019823958,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,10,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5123499910005194,False,,exact_efim,364.99281041521533,5474892.15622823,0.9999999995854836,3.3571428559585246,1630818.9407284101,88791729451.04317,2.342453553622813e+18,2.342453553622813e+18,2.3424244110880113e+18,4.2690280814892182e-19,0.09793889799782485,-13.023625524534053,-5.414161137505368,0.03334760700247047,1.9176847070108156e-05,64,-1051.0283370590773,88790624827.2835,88790624790.47832,5.47489215622823,1.6308189407284102,88791729451.04317,2.342453553622813e+18,2.3424244110880113e+18,2.342453553622813e+18,0.001244102994351733,1051.0283370590773,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.230641818283261e-09,False,False,True,-13.256466474732292,-13.256466470769293,-13.023625524534053,-13.023625524534053,-0.23284095019823958,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,10,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.417013697244987,-0.23284095019823958,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5123499910005194,0.0,249.0,-13.023625524534053,-13.256466470769293,,0.0,,,,,,
