method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,physical_sensing_satisfied_1pct,physical_sensing_satisfied_2pct,relative_unknown_fim_gap,false_sensing_feasibility,material_false_sensing_feasibility_1pct,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,sensing_model,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,map_role,realization,classification,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.46912262800105964,False,,exact_efim,326.7076474159372,4900614.711239058,0.999999999862301,3.357142856749432,1459757.5737316401,75569026307.94281,1.9936196232832453e+18,1.9936196232832453e+18,1.9922436963602988e+18,5.016001991157789e-19,0.1061621138413706,-13.579947073152507,-10.068250514873515,0.015981957259025535,2.5979677561284484e-07,64.0,7221.849732737848,75516871204.78633,75516871194.38774,4.900614711239058,1.4597575737316402,75569026307.94281,1.9936196232832453e+18,1.9922436963602988e+18,1.9936196232832453e+18,0.06901652185187555,7221.849732737848,9.369697655882788e+17,35516249959.89912,26381438.54281344,4.684848827941393e+18,177581250000.0,0.2,0.15485595779153002,True,True,True,True,1.1262625215120614,False,False,True,0.0,-13.732370578247757,-13.579947073152507,-13.579947073152507,13.579947073152507,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,9.369697655882788e+17,35516249959.89912,quad_over_lin,1e-12,0.0,1.0,249.0,1.0416666666666667e-06,cutting_plane,2,physically_feasible,-10.069287669585883,13.579947073152507,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.46912262800105964,0.0,249.0,-13.579947073152507,-13.732370578247757,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.48582334000093397,False,,exact_efim,326.7076473831877,4900614.710747816,0.9999999997261384,3.3571428563603956,1459757.573754474,75569048294.46599,1.9936202033193551e+18,1.9936202033193551e+18,1.9922445362609815e+18,5.016000531771354e-19,0.10616209839764067,-13.579895417296921,-10.068242742359999,0.015981756543187103,2.597581379172695e-07,64.0,7221.167723348549,75516903051.87273,75516903031.19154,4.900614710747815,1.4597575737544741,75569048294.46599,1.9936202033193551e+18,1.9922445362609815e+18,1.9936202033193551e+18,0.06900346696342473,7221.167723348549,9.369697655882788e+17,35516249959.89912,26381438.54281344,4.684848827941393e+18,177581250000.0,0.2,0.15485595779153002,True,True,True,True,1.1262634179131126,False,False,True,-6.0,-13.73231466094012,-13.579895417296921,-13.579895417296921,7.579895417296921,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,9.369697655882788e+17,35516249959.89912,quad_over_lin,1e-12,-6.0,0.5011872336272722,249.0,1.0416666666666667e-06,sampled_only,2,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.49395922899930156,False,,exact_efim,326.7076473831877,4900614.710747816,0.9999999997261384,3.3571428563603956,1459757.573754474,75569048294.46599,1.9936202033193551e+18,1.9936202033193551e+18,1.9922445362609815e+18,5.016000531771354e-19,0.10616209839764067,-13.579895417296921,-10.068242742359999,0.015981756543187103,2.597581379172695e-07,64.0,7221.167723348549,75516903051.87273,75516903031.19154,4.900614710747815,1.4597575737544741,75569048294.46599,1.9936202033193551e+18,1.9922445362609815e+18,1.9936202033193551e+18,0.06900346696342473,7221.167723348549,9.369697655882788e+17,35516249959.89912,26381438.54281344,4.684848827941393e+18,177581250000.0,0.2,0.15485595779153002,True,True,True,True,1.1262634179131126,False,False,True,-6.0,-13.73231466094012,-13.579895417296921,-13.579895417296921,7.579895417296921,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,9.369697655882788e+17,35516249959.89912,quad_over_lin,1e-12,-6.0,0.5011872336272722,249.0,1.0416666666666667e-06,cutting_plane,2,physically_feasible,-10.069279817675012,7.579895417296921,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.49395922899930156,0.0,249.0,-13.579895417296921,-13.73231466094012,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4646632869989844,False,,exact_efim,326.70764739476755,4900614.710921513,0.9999999997038547,3.357142856296728,1459757.5738338977,75569340956.68646,1.9936279241697385e+18,1.9936279241697385e+18,1.9922520476994906e+18,5.015981105985248e-19,0.10616189282706709,-13.57984812601365,-10.068143010753687,0.015982159567418414,2.5975747739737126e-07,64.0,7221.717326151756,75517187777.92712,75517187755.56306,4.900614710921513,1.4597575738338977,75569340956.68646,1.9936279241697385e+18,1.9922520476994906e+18,1.9936279241697385e+18,0.06901370378933322,7221.717326151756,9.369697655882788e+17,35516249959.89912,26381438.54281344,4.684848827941393e+18,177581250000.0,0.2,0.15485595779153002,True,True,True,True,1.126271434648321,False,False,True,-10.0,-13.732282444290586,-13.57984812601365,-13.57984812601365,3.5798481260136494,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,9.369697655882788e+17,35516249959.89912,quad_over_lin,1e-12,-10.0,0.31622776601683794,249.0,1.0416666666666667e-06,sampled_only,2,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.4375063869993028,False,,exact_efim,326.70764739476755,4900614.710921513,0.9999999997038547,3.357142856296728,1459757.5738338977,75569340956.68646,1.9936279241697385e+18,1.9936279241697385e+18,1.9922520476994906e+18,5.015981105985248e-19,0.10616189282706709,-13.57984812601365,-10.068143010753687,0.015982159567418414,2.5975747739737126e-07,64.0,7221.717326151756,75517187777.92712,75517187755.56306,4.900614710921513,1.4597575738338977,75569340956.68646,1.9936279241697385e+18,1.9922520476994906e+18,1.9936279241697385e+18,0.06901370378933322,7221.717326151756,9.369697655882788e+17,35516249959.89912,26381438.54281344,4.684848827941393e+18,177581250000.0,0.2,0.15485595779153002,True,True,True,True,1.126271434648321,False,False,True,-10.0,-13.732282444290586,-13.57984812601365,-13.57984812601365,3.5798481260136494,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,9.369697655882788e+17,35516249959.89912,quad_over_lin,1e-12,-10.0,0.31622776601683794,249.0,1.0416666666666667e-06,cutting_plane,2,physically_feasible,-10.069179808833299,3.5798481260136494,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.4375063869993028,0.0,249.0,-13.57984812601365,-13.732282444290586,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.45977151400074945,False,,exact_efim,326.707647403286,4900614.711049289,0.9999999997199678,3.357142856342765,1459757.5738519407,75569026212.52327,1.99361962076594e+18,1.99361962076594e+18,1.992243692764575e+18,5.016001997491399e-19,0.10616211390839503,-13.579947583555397,-10.068250602550545,0.015981958758192763,2.5979690628654006e-07,64.0,7221.852563408099,75516871079.23743,75516871058.09027,4.90061471104929,1.4597575738519406,75569026212.52327,1.9936196207659405e+18,1.992243692764575e+18,1.99361962076594e+18,0.06901657603251148,7221.852563408099,9.369697655882788e+17,35516249959.89912,26381438.54281344,4.684848827941393e+18,177581250000.0,0.2,0.15485595779153002,True,True,True,True,1.1262625176744523,False,False,True,-13.0,-13.732371109467007,-13.579947583555397,-13.579947583555397,0.5799475835553967,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,9.369697655882788e+17,35516249959.89912,quad_over_lin,1e-12,-13.0,0.22387211385683395,249.0,1.0416666666666667e-06,sampled_only,2,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.4721219210005074,False,,exact_efim,326.707647403286,4900614.711049289,0.9999999997199678,3.357142856342765,1459757.5738519407,75569026212.52327,1.99361962076594e+18,1.99361962076594e+18,1.992243692764575e+18,5.016001997491399e-19,0.10616211390839503,-13.579947583555397,-10.068250602550545,0.015981958758192763,2.5979690628654006e-07,64.0,7221.852563408099,75516871079.23743,75516871058.09027,4.90061471104929,1.4597575738519406,75569026212.52327,1.9936196207659405e+18,1.992243692764575e+18,1.99361962076594e+18,0.06901657603251148,7221.852563408099,9.369697655882788e+17,35516249959.89912,26381438.54281344,4.684848827941393e+18,177581250000.0,0.2,0.15485595779153002,True,True,True,True,1.1262625176744523,False,False,True,-13.0,-13.732371109467007,-13.579947583555397,-13.579947583555397,0.5799475835553967,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,9.369697655882788e+17,35516249959.89912,quad_over_lin,1e-12,-13.0,0.22387211385683395,249.0,1.0416666666666667e-06,cutting_plane,2,physically_feasible,-10.069287758152775,0.5799475835553967,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.4721219210005074,0.0,249.0,-13.579947583555397,-13.732371109467007,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.47664437599814846,False,,exact_efim,326.63518280086043,4899527.742012907,0.9999999998408492,3.357142856688141,1459433.7956908827,73820008115.38899,1.9474780073261235e+18,1.9474780073261235e+18,1.9461179348369452e+18,5.134846176635363e-19,0.1074124014402897,-14.842951968510011,-10.687755083793885,0.017102541778916097,8.760350635686185e-07,64.0,7180.121468112662,73768453982.84065,73768453971.10034,4.899527742012907,1.4594337956908827,73820008115.38899,1.947478007326124e+18,1.9461179348369452e+18,1.9474780073261235e+18,0.06983763021004484,7180.121468112662,9.369697655882788e+17,35516249959.89912,26381438.54281344,4.684848827941393e+18,177581250000.0,0.2,0.15485595779153002,True,True,True,True,1.0770338663116523,False,False,True,-15.0,-15.00000001478554,-14.842951968510011,-14.842951968510011,-0.15704803148998892,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,9.369697655882788e+17,35516249959.89912,quad_over_lin,1e-12,-15.0,0.1778279410038923,249.0,1.0416666666666667e-06,sampled_only,2,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.48581216399907134,False,,exact_efim,326.63518280086043,4899527.742012907,0.9999999998408492,3.357142856688141,1459433.7956908827,73820008115.38899,1.9474780073261235e+18,1.9474780073261235e+18,1.9461179348369452e+18,5.134846176635363e-19,0.1074124014402897,-14.842951968510011,-10.687755083793885,0.017102541778916097,8.760350635686185e-07,64.0,7180.121468112662,73768453982.84065,73768453971.10034,4.899527742012907,1.4594337956908827,73820008115.38899,1.947478007326124e+18,1.9461179348369452e+18,1.9474780073261235e+18,0.06983763021004484,7180.121468112662,9.369697655882788e+17,35516249959.89912,26381438.54281344,4.684848827941393e+18,177581250000.0,0.2,0.15485595779153002,True,True,True,True,1.0770338663116523,False,False,True,-15.0,-15.00000001478554,-14.842951968510011,-14.842951968510011,-0.15704803148998892,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,9.369697655882788e+17,35516249959.89912,quad_over_lin,1e-12,-15.0,0.1778279410038923,249.0,1.0416666666666667e-06,cutting_plane,2,physically_feasible,-10.692347750535912,-0.15704803148998892,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.48581216399907134,0.0,249.0,-14.842951968510011,-15.00000001478554,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.513787717998639,False,,exact_efim,326.12611772118646,4891891.765817797,0.9999999996488621,3.3571428561396064,1457159.2498279936,70284377699.94269,1.8542029908109253e+18,1.8542029908109253e+18,1.8528573363099889e+18,5.393152772138802e-19,0.11008092459275781,-17.714117206378187,-11.67338084438001,0.019348616913570402,4.301111469821355e-06,64.0,7141.962205017496,70233370100.48428,70233370075.8227,4.891891765817797,1.4571592498279935,70284377699.94269,1.8542029908109253e+18,1.8528573363099889e+18,1.8542029908109253e+18,0.07257320302066461,7141.962205017496,9.369697655882788e+17,35516249959.89912,26381438.54281344,4.684848827941393e+18,177581250000.0,0.2,0.15485595779153002,True,True,True,True,0.9774995996233323,False,False,True,-18.0,-18.000000001131482,-17.681922894238458,-17.681922894238458,-0.31807710576154236,False,0.25,4.0,32.0,-2.5065104166666667e-06,1.0416666666666667e-06,unknown_amplitude_exact,9.369697655882788e+17,35516249959.89912,quad_over_lin,1e-12,-18.0,0.12589254117941673,249.0,1.0416666666666667e-06,sampled_only,2,sampled_feasible_dense_violating,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.98099856099725,False,,exact_efim,326.1198318682659,4891797.478023989,0.9999999998323401,3.3571428566638293,1457131.1638746369,70011670342.75609,1.8470085784271345e+18,1.8470085784271345e+18,1.8456565523793756e+18,5.414160018961984e-19,0.11029510818200314,-17.888435836042365,-11.797745631391246,0.01923600143375493,4.360050569660205e-06,64.0,7158.850494718065,69960421214.08852,69960421202.35896,4.891797478023989,1.457131163874637,70011670342.75609,1.847008578427134e+18,1.8456565523793756e+18,1.8470085784271345e+18,0.07320085372371139,7158.850494718065,9.369697655882788e+17,35516249959.89912,26381438.54281344,4.684848827941393e+18,177581250000.0,0.2,0.15485595779153002,True,True,True,True,0.9698144168190694,False,False,True,-18.0,-18.00000000063613,-17.884939442342866,-17.884939442342866,-0.11506055765713441,True,0.25,4.0,32.0,-1.5299479166666667e-06,1.0416666666666667e-06,unknown_amplitude_exact,9.369697655882788e+17,35516249959.89912,quad_over_lin,1e-12,-18.0,0.12589254117941673,251.0,1.0416666666666667e-06,cutting_plane,2,physically_feasible,-11.819793954404247,-0.11506055765713441,249.0,1985.0,2.0,251.0,True,2.0,dense_psl_satisfied,False,0.98099856099725,2.0,251.0,-17.681922894238458,-18.000000001131482,-2.5065104166666667e-06,1.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4870378919986251,False,,exact_efim,321.7293276969207,4825939.91545381,0.9999999983397201,3.3571428523992006,1437514.0194004332,71928531983.69032,1.8975781460025167e+18,1.8975781460025167e+18,1.897562056701572e+18,5.269875193844447e-19,0.10881552763466697,-20.596891475456538,-6.218531798421383,0.04679825914847857,4.214564140572265e-05,64.0,780.9430265905369,71927922231.10104,71927922111.68056,4.8259399154538105,1.4375140194004332,71928531983.69032,1.897578146002517e+18,1.897562056701572e+18,1.8975781460025167e+18,0.0008478860793445637,780.9430265905369,9.369697655882788e+17,35516249959.89912,26381438.54281344,4.684848827941393e+18,177581250000.0,0.2,0.15485595779153002,True,True,True,True,1.0252116198329868,False,False,True,-21.0,-20.999999852214945,-20.596891475456538,-20.596891475456538,-0.40310852454346247,False,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,9.369697655882788e+17,35516249959.89912,quad_over_lin,1e-12,-21.0,0.08912509381337455,249.0,1.0416666666666667e-06,sampled_only,2,sampled_feasible_dense_violating,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,optimal,0.9747551670006942,False,,exact_efim,321.7293276969207,4825939.91545381,0.9999999983397201,3.3571428523992006,1437514.0194004332,71928531983.69032,1.8975781460025167e+18,1.8975781460025167e+18,1.897562056701572e+18,5.269875193844447e-19,0.10881552763466697,-20.596891475456538,-6.218531798421383,0.04679825914847857,4.214564140572265e-05,64.0,780.9430265905369,71927922231.10104,71927922111.68056,4.8259399154538105,1.4375140194004332,71928531983.69032,1.897578146002517e+18,1.897562056701572e+18,1.8975781460025167e+18,0.0008478860793445637,780.9430265905369,9.369697655882788e+17,35516249959.89912,26381438.54281344,4.684848827941393e+18,177581250000.0,0.2,0.15485595779153002,True,False,False,False,1.0252116198329868,False,False,True,-21.0,-20.999999852214945,-20.596891475456538,-20.596891475456538,-0.40310852454346247,False,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,9.369697655882788e+17,35516249959.89912,quad_over_lin,1e-12,-21.0,0.08912509381337455,249.0,1.0416666666666667e-06,cutting_plane,2,infeasible,-6.226235683362732,-0.40310852454346247,249.0,1985.0,1.0,249.0,False,1.0,infeasible,True,0.9747551670006942,2.0,251.0,-20.596891475456538,-20.999999852214945,-1.4973958333333334e-06,1.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.49933442900146474,False,,exact_efim,326.70764739265496,4900614.710889825,0.999999999714307,3.3571428563265915,1459757.5738114733,75569069384.39563,1.993620759702038e+18,1.993620759702038e+18,1.992245202392891e+18,5.015999131898374e-19,0.10616208358370051,-13.579946840037902,-10.06823485993932,0.01598203060839691,2.5976619212265255e-07,64.0,7220.879669179426,75516928302.78842,75516928281.21376,4.900614710889824,1.4597575738114734,75569069384.39563,1.993620759702038e+18,1.992245202392891e+18,1.993620759702038e+18,0.06899794268558498,7220.879669179426,1.6396970897794875e+18,62153437429.82344,26381438.54281344,4.684848827941393e+18,177581250000.0,0.35,0.11706010095802957,True,True,True,True,0.21500807363195074,False,False,True,0.0,-13.732372745914175,-13.579946840037902,-13.579946840037902,13.579946840037902,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,1.6396970897794875e+18,62153437429.82344,quad_over_lin,1e-12,0.0,1.0,249.0,1.0416666666666667e-06,sampled_only,2,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.4782199649998802,False,,exact_efim,326.70764739265496,4900614.710889825,0.999999999714307,3.3571428563265915,1459757.5738114733,75569069384.39563,1.993620759702038e+18,1.993620759702038e+18,1.992245202392891e+18,5.015999131898374e-19,0.10616208358370051,-13.579946840037902,-10.06823485993932,0.01598203060839691,2.5976619212265255e-07,64.0,7220.879669179426,75516928302.78842,75516928281.21376,4.900614710889824,1.4597575738114734,75569069384.39563,1.993620759702038e+18,1.992245202392891e+18,1.993620759702038e+18,0.06899794268558498,7220.879669179426,1.6396970897794875e+18,62153437429.82344,26381438.54281344,4.684848827941393e+18,177581250000.0,0.35,0.11706010095802957,True,True,True,True,0.21500807363195074,False,False,True,0.0,-13.732372745914175,-13.579946840037902,-13.579946840037902,13.579946840037902,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,1.6396970897794875e+18,62153437429.82344,quad_over_lin,1e-12,0.0,1.0,249.0,1.0416666666666667e-06,cutting_plane,2,physically_feasible,-10.069271838776848,13.579946840037902,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.4782199649998802,0.0,249.0,-13.579946840037902,-13.732372745914175,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.47743934000027366,False,,exact_efim,326.7076474113718,4900614.7111705765,0.9999999998113314,3.357142856603804,1459757.5737745636,75569020165.28821,1.9936194612311803e+18,1.9936194612311803e+18,1.9922435356962435e+18,5.01600239888529e-19,0.10616211815608304,-13.579947903374624,-10.068252490091066,0.015981954066865825,2.597972598704931e-07,64.0,7221.846090286914,75516865118.59392,75516865104.34625,4.900614711170577,1.4597575737745636,75569020165.28821,1.9936194612311803e+18,1.9922435356962435e+18,1.9936194612311803e+18,0.06901645783930675,7221.846090286914,1.6396970897794875e+18,62153437429.82344,26381438.54281344,4.684848827941393e+18,177581250000.0,0.35,0.11706010095802957,True,True,True,True,0.21500705716576451,False,False,True,-6.0,-13.7323711285086,-13.579947903374624,-13.579947903374624,7.579947903374624,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,1.6396970897794875e+18,62153437429.82344,quad_over_lin,1e-12,-6.0,0.5011872336272722,249.0,1.0416666666666667e-06,sampled_only,2,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.4899446489980619,False,,exact_efim,326.7076474113718,4900614.7111705765,0.9999999998113314,3.357142856603804,1459757.5737745636,75569020165.28821,1.9936194612311803e+18,1.9936194612311803e+18,1.9922435356962435e+18,5.01600239888529e-19,0.10616211815608304,-13.579947903374624,-10.068252490091066,0.015981954066865825,2.597972598704931e-07,64.0,7221.846090286914,75516865118.59392,75516865104.34625,4.900614711170577,1.4597575737745636,75569020165.28821,1.9936194612311803e+18,1.9922435356962435e+18,1.9936194612311803e+18,0.06901645783930675,7221.846090286914,1.6396970897794875e+18,62153437429.82344,26381438.54281344,4.684848827941393e+18,177581250000.0,0.35,0.11706010095802957,True,True,True,True,0.21500705716576451,False,False,True,-6.0,-13.7323711285086,-13.579947903374624,-13.579947903374624,7.579947903374624,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,1.6396970897794875e+18,62153437429.82344,quad_over_lin,1e-12,-6.0,0.5011872336272722,249.0,1.0416666666666667e-06,cutting_plane,2,physically_feasible,-10.069289650083475,7.579947903374624,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.4899446489980619,0.0,249.0,-13.579947903374624,-13.7323711285086,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.47105735700097284,False,,exact_efim,326.70764738687024,4900614.710803053,0.9999999996889991,3.3571428562542835,1459757.5738170675,75568904221.50702,1.9936164024674424e+18,1.9936164024674424e+18,1.9922411255828744e+18,5.016010094832328e-19,0.10616219959720491,-13.579966565566057,-10.068293603546756,0.015981339739507185,2.597320830067871e-07,64.0,7220.143598392866,75516773771.4276,75516773747.94182,4.900614710803054,1.4597575738170676,75568904221.50702,1.9936164024674424e+18,1.9922411255828744e+18,1.9936164024674424e+18,0.06898402736182963,7220.143598392866,1.6396970897794875e+18,62153437429.82344,26381438.54281344,4.684848827941393e+18,177581250000.0,0.35,0.11706010095802957,True,True,True,True,0.2150055873129581,False,False,True,-10.0,-13.732386043672829,-13.579966565566057,-13.579966565566057,3.579966565566057,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,1.6396970897794875e+18,62153437429.82344,quad_over_lin,1e-12,-10.0,0.31622776601683794,249.0,1.0416666666666667e-06,sampled_only,2,physically_feasible,,,,,,,,,,,,,,,,,
